{region},{label},{time_to_uninstall},{hardware_name},{is_organic},{referral_time},{random_user_id},{network_type},{store},{device_type},{app_version},{time_spent},{created_at},{country},{time_to_reinstall},{timezone},{platform},{os_name},{environment}
,,,,0,,6962d07fbc2cdfc7f649ca26b20d44725bf9f194,,Unknown,Unknown,2.3.1,,1719842699,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842749,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842750,by,,UTC+0000,Unknown,android,
,,,,0,,4ffb687c0f07edb96cc2ad5d0fbb9013efa4814d,,Unknown,Unknown,2.3.1,,1719842750,ru,,UTC+0600,Unknown,android,production
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842752,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842753,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842753,fr,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842754,ru,,UTC+0000,Unknown,android,
,,,,0,,aac10c581f59053b80c80ec384ee4e681c142783,,Unknown,Unknown,2.3.1,,1719842754,ru,,UTC+0300,Unknown,android,production
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842755,ru,,UTC+0300,Unknown,ios,production
,,,,0,,90995e29182ce2ee1fa94f39813b7c6b6f0835f1,,Unknown,Unknown,2.3.1,,1719842755,ru,,UTC+0300,Unknown,android,production
,,,,0,,848d2aef57a4f2d725b49608fe8a024e698c7045,,Unknown,Unknown,2.3.1,,1719842756,ua,,UTC+0300,Unknown,android,production
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842756,ua,,UTC+0300,Unknown,android,production
ua,,,,1,,6416967750f29094d064bc45a29dac77604082f8,,Unknown,Unknown,2.3.1,,1719842727,ua,,UTC+0300,mobile_app,android,production
,,,,,,,,Unknown,Unknown,,,1719842759,tr,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842760,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842760,br,,UTC+0000,Unknown,android,
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842762,ru,,UTC+0300,Unknown,ios,production
,,,,0,,55a3cf3d700e2b1d4e3eae323f361f0b93cd9a5a,,Unknown,Unknown,2.3.1,,1719842746,ru,,UTC+0400,Unknown,android,production
,,,,0,,55a3cf3d700e2b1d4e3eae323f361f0b93cd9a5a,,Unknown,Unknown,2.3.1,,1719842762,ru,,UTC+0400,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842764,il,,UTC+0000,Unknown,android,
,,,,0,,6962d07fbc2cdfc7f649ca26b20d44725bf9f194,,Unknown,Unknown,2.3.1,,1719842765,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842766,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842767,il,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842768,ru,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842768,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842771,ua,,UTC+0000,Unknown,android,
,,,,0,,848d2aef57a4f2d725b49608fe8a024e698c7045,,Unknown,Unknown,2.3.1,,1719842771,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842772,ru,,UTC+0000,Unknown,android,
,,,,0,,ebf5cc458b6e749645fd6a1443c954a4726247e1,,Unknown,Unknown,2.3.1,,1719842699,ru,,UTC+0500,Unknown,android,production
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842773,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842773,ro,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842774,br,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842776,bg,,UTC+0000,Unknown,android,
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842776,ua,,UTC+0300,Unknown,android,production
,,,,0,,ebf5cc458b6e749645fd6a1443c954a4726247e1,,Unknown,Unknown,2.3.1,,1719842775,ru,,UTC+0500,Unknown,android,production
,,,,0,,6bae38a78066cbca7b78f5fa0d87c9f06ea65413,,Unknown,Unknown,2.3.1,,1719842762,ru,,UTC+0300,Unknown,android,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842777,ru,,UTC+0300,Unknown,ios,production
,,,,0,,4ffb687c0f07edb96cc2ad5d0fbb9013efa4814d,,Unknown,Unknown,2.3.1,,1719842778,ru,,UTC+0600,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842781,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842782,es,,UTC+0000,Unknown,android,
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842757,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842786,ru,,UTC+0000,Unknown,android,
,,,,0,,6962d07fbc2cdfc7f649ca26b20d44725bf9f194,,Unknown,Unknown,2.3.1,,1719842786,ru,,UTC+0300,Unknown,android,production
,,,,0,,848d2aef57a4f2d725b49608fe8a024e698c7045,,Unknown,Unknown,2.3.1,,1719842787,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842788,ru,,UTC+0000,Unknown,android,
,,,,0,,8915408e8462e41fa05e70f22809de56973cee5e,,Unknown,Unknown,2.3.1,,1719842748,ru,,UTC+0300,Unknown,android,production
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842789,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842790,ru,,UTC+0000,Unknown,ios,
,,,,0,,55a3cf3d700e2b1d4e3eae323f361f0b93cd9a5a,,Unknown,Unknown,2.3.1,,1719842790,ru,,UTC+0400,Unknown,android,production
,,,,0,,ebf5cc458b6e749645fd6a1443c954a4726247e1,,Unknown,Unknown,2.3.1,,1719842791,ru,,UTC+0500,Unknown,android,production
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842791,ua,,UTC+0300,Unknown,android,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842793,ru,,UTC+0300,Unknown,ios,production
,,,,1,,6416967750f29094d064bc45a29dac77604082f8,,Unknown,Unknown,2.3.1,,1719842748,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842797,us,,UTC+0000,Unknown,android,
,,,,0,,6bae38a78066cbca7b78f5fa0d87c9f06ea65413,,Unknown,Unknown,2.3.1,,1719842784,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842801,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842802,es,,UTC+0000,Unknown,android,
,,,,0,,848d2aef57a4f2d725b49608fe8a024e698c7045,,Unknown,Unknown,2.3.1,,1719842801,ua,,UTC+0300,Unknown,android,production
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842806,ru,,UTC+0300,Unknown,ios,production
,,,,0,,4ffb687c0f07edb96cc2ad5d0fbb9013efa4814d,,Unknown,Unknown,2.3.1,,1719842807,ru,,UTC+0600,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842807,it,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842807,ru,,UTC+0000,Unknown,android,
,,,,0,,6206fa6dca13fe731b39c41a0a474538142c7a5c,,Unknown,Unknown,240627199,,1719842807,ru,,UTC+0300,Unknown,ios,production
ua,,,,0,,3b4db4900dc312dd81f0e311171a1e99c8849e32,,Unknown,Unknown,2.3.1,,1719842778,ua,,UTC+0300,mobile_app,android,production
,,,,,,,,Unknown,Unknown,,,1719842812,br,,UTC+0000,Unknown,android,
,,,,0,,16d2a8aab2b04d18859fb6962755f48fc672f950,,Unknown,Unknown,2.3.1,,1719842812,ru,,UTC+0300,Unknown,android,production
,,,,0,,82c96ac8b6a081d729fb81796c403f7eb1244c03,,Unknown,Unknown,2.3.1,,1719842812,ua,,UTC+0300,Unknown,android,production
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842806,ua,,UTC+0300,Unknown,android,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842808,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842815,ru,,UTC+0000,Unknown,android,
,,,,0,,6206fa6dca13fe731b39c41a0a474538142c7a5c,,Unknown,Unknown,240627199,,1719842815,ru,,UTC+0300,Unknown,ios,production
,,,,0,,848d2aef57a4f2d725b49608fe8a024e698c7045,,Unknown,Unknown,2.3.1,,1719842817,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842818,ro,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842818,de,,UTC+0000,Unknown,android,
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842822,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842822,ru,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842823,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842825,de,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842824,es,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842825,ru,,UTC+0000,Unknown,android,
ru,,,,0,,672e2679c00b6b8a34fbf011b39b8aff617231c2,,Unknown,Unknown,2.3.1,,1719842794,ru,,UTC+0400,mobile_app,android,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842827,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842829,ru,,UTC+0000,Unknown,android,
,,,,0,,6206fa6dca13fe731b39c41a0a474538142c7a5c,,Unknown,Unknown,240627199,,1719842832,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842832,il,,UTC+0000,Unknown,android,
,,,,0,,848d2aef57a4f2d725b49608fe8a024e698c7045,,Unknown,Unknown,2.3.1,,1719842832,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842832,ru,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842835,ru,,UTC+0000,Unknown,android,
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842839,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842839,by,,UTC+0000,Unknown,android,
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842838,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842840,ru,,UTC+0000,Unknown,ios,
,,,,,,,,Unknown,Unknown,,,1719842838,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842842,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842843,ru,,UTC+0000,Unknown,android,
,,,,0,,6bae38a78066cbca7b78f5fa0d87c9f06ea65413,,Unknown,Unknown,2.3.1,,1719842845,ru,,UTC+0300,Unknown,android,production
,,,,0,,8915408e8462e41fa05e70f22809de56973cee5e,,Unknown,Unknown,2.3.1,,1719842820,ru,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842845,il,,UTC+0000,Unknown,android,
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842847,ru,,UTC+0300,Unknown,ios,production
,,,,0,,848d2aef57a4f2d725b49608fe8a024e698c7045,,Unknown,Unknown,2.3.1,,1719842847,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842849,es,,UTC+0000,Unknown,android,
,,,,0,,82c96ac8b6a081d729fb81796c403f7eb1244c03,,Unknown,Unknown,2.3.1,,1719842852,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842852,ru,,UTC+0000,Unknown,android,
,,,,0,,4ffb687c0f07edb96cc2ad5d0fbb9013efa4814d,,Unknown,Unknown,2.3.1,,1719842837,ru,,UTC+0600,Unknown,android,production
,,,,0,,8915408e8462e41fa05e70f22809de56973cee5e,,Unknown,Unknown,2.3.1,,1719842847,ru,,UTC+0300,Unknown,android,production
,,,,0,,ebf5cc458b6e749645fd6a1443c954a4726247e1,,Unknown,Unknown,2.3.1,,1719842855,ru,,UTC+0500,Unknown,android,production
,,,,1,,3b650d33deb7e4c67287897e9f407af3a88ac40e,,Unknown,Unknown,240627199,,1719842853,ru,,UTC+0300,Unknown,ios,production
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842853,ru,,UTC+0300,Unknown,ios,production
,,,,0,,55a3cf3d700e2b1d4e3eae323f361f0b93cd9a5a,,Unknown,Unknown,2.3.1,,1719842856,ru,,UTC+0400,Unknown,android,production
,,,,0,,4ffb687c0f07edb96cc2ad5d0fbb9013efa4814d,,Unknown,Unknown,2.3.1,,1719842850,ru,,UTC+0600,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842856,lv,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842859,ru,,UTC+0000,Unknown,android,
,,,,0,,848d2aef57a4f2d725b49608fe8a024e698c7045,,Unknown,Unknown,2.3.1,,1719842862,ua,,UTC+0300,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842861,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842865,es,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842872,ch,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842870,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842873,it,,UTC+0000,Unknown,android,
,,,,0,,04b696ff3a8a5fc10a16a21486d12606f81f7fcb,,Unknown,Unknown,240627199,,1719842871,ru,,UTC+0300,Unknown,ios,production
,,,,,,,,Unknown,Unknown,,,1719842871,ro,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842876,ru,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842877,ua,,UTC+0000,Unknown,android,
,,,,,,,,Unknown,Unknown,,,1719842881,ru,,UTC+0000,Unknown,android,
,,,,0,,ebf5cc458b6e749645fd6a1443c954a4726247e1,,Unknown,Unknown,2.3.1,,1719842873,ru,,UTC+0500,Unknown,android,production
,,,,,,,,Unknown,Unknown,,,1719842882,pl,,UTC+0000,Unknown,android,
,,,,0,,cc401e3d96836edbb59bd5e3490719405c4a89de,,Unknown,Unknown,2.3.1,,1719842847,ua,,UTC+0300,Unknown,android,production
,,,,0,,8915408e8462e41fa05e70f22809de56973cee5e,,Unknown,Unknown,2.3.1,,1719842885,ru,,UTC+0300,Unknown,android,production
